name,brewery,location,type_rank,type_,rank,abv,score_orank,score,overall_rank,avg_and_pdev,avg_rating,pdev,reviews,ratings,status,date_added
Elephant Beer,Carlsberg Danmark A/S,Denmark,European Strong LagerRanked #32,European Strong Lager,Ranked #32, 7.2%,"67Ranked #28,534",67,"Ranked #28,534",2.86 | pDev: 23.78%,2.86,23.78%,389,889,Active,"Apr 04, 2002"
Baltika #9 Extra (Strong),Baltika Breweries,Russia,European Strong LagerRanked #33,European Strong Lager,Ranked #33, 8%,"66Ranked #28,583",66,"Ranked #28,583",2.82 | pDev: 25.53%,2.82,25.53%,439,757,Active,"Nov 08, 2001"
Faxe Royal Strong,Royal Unibrew A/S,Denmark,European Strong LagerRanked #34,European Strong Lager,Ranked #34, 8.6%,"71Ranked #28,269",71,"Ranked #28,269",2.79 | pDev: 21.51%,2.79,21.51%,17,31,Active,"Jan 28, 2004"
Gulpener Gladiator Robuust Bier,Gulpener Bierbrouwerij B.V.,Netherlands,European Strong LagerRanked #35,European Strong Lager,Ranked #35, 10%,"70Ranked #28,295",70,"Ranked #28,295",2.75 | pDev: 20.73%,2.75,20.73%,12,29,Active,"Aug 28, 2002"
Red Horse Beer,San Miguel Brewery Inc.,Philippines,European Strong LagerRanked #36,European Strong Lager,Ranked #36, 8%,"66Ranked #28,599",66,"Ranked #28,599",2.76 | pDev: 25.36%,2.76,25.36%,59,194,Active,"Jan 03, 2012"
Arsenalnoye Krepkoye (Strong),Baltika Breweries,Russia,European Strong LagerRanked #37,European Strong Lager,Ranked #37, 7%,"68Ranked #28,436",68,"Ranked #28,436",2.71 | pDev: 21.4%,2.71,21.4%,29,41,Active,"Jun 28, 2003"
Tuborg Fine Festival (FF),Tuborgs Bryggerier A/S,Denmark,European Strong LagerRanked #38,European Strong Lager,Ranked #38, 7.5%,"73Ranked #28,050",73,"Ranked #28,050",2.63 | pDev: 29.66%,2.63,29.66%,9,13,Active,"Mar 24, 2003"
Oranjeboom Extra Strong,Oranjeboom Bierbrouwerij B. V.,Netherlands,European Strong LagerRanked #39,European Strong Lager,Ranked #39, 8.5%,"71Ranked #28,264",71,"Ranked #28,264",2.6 | pDev: 25.77%,2.6,25.77%,8,18,Active,"Jan 24, 2010"
Harboe Bjørnebryg Extra Stark (Bear Beer Extra Strong),Harboes Bryggeri A/S,Denmark,European Strong LagerRanked #40,European Strong Lager,Ranked #40, 7.7%,"72Ranked #28,170",72,"Ranked #28,170",2.56 | pDev: 19.14%,2.56,19.14%,8,14,Active,"Jul 25, 2005"
Effin' Awesome,Rinkuškiai,Lithuania,European Strong LagerRanked #41,European Strong Lager,Ranked #41, 16%,"70Ranked #28,287",70,"Ranked #28,287",2.58 | pDev: 27.91%,2.58,27.91%,4,18,Active,"Jun 05, 2016"
Tennent's Super Strong Lager,Tennent Caledonian Breweries,"Scotland, United Kingdom",European Strong LagerRanked #42,European Strong Lager,Ranked #42, 9%,"64Ranked #28,657",64,"Ranked #28,657",2.61 | pDev: 34.48%,2.61,34.48%,36,82,Active,"Oct 30, 2001"
Carlsberg Elephant Extra Strong,Carlsberg Danmark A/S,Denmark,European Strong LagerRanked #43,European Strong Lager,Ranked #43, 10.5%,"71Ranked #28,220",71,"Ranked #28,220",2.42 | pDev: 36.36%,2.42,36.36%,5,12,Active,"Aug 30, 2015"
Stejar Strong Beer,Ursus Breweries,Romania,European Strong LagerRanked #44,European Strong Lager,Ranked #44, 7%,"70Ranked #28,335",70,"Ranked #28,335",2.39 | pDev: 24.27%,2.39,24.27%,5,14,Active,"Dec 11, 2007"
Oranjeboom Super Strong,Oranjeboom Bierbrouwerij B. V.,Netherlands,European Strong LagerRanked #45,European Strong Lager,Ranked #45, 12%,"69Ranked #28,412",69,"Ranked #28,412",2.42 | pDev: 23.97%,2.42,23.97%,5,17,Active,"Oct 13, 2012"
Grolsch Krachtig Kanon,Grolsch Bierbrouwerij N.V.,Netherlands,European Strong LagerRanked #46,European Strong Lager,Ranked #46, 11.6%,"64Ranked #28,680",64,"Ranked #28,680",2.55 | pDev: 29.02%,2.55,29.02%,26,66,Active,"Oct 11, 2003"
Bavaria 8.6 Original,Swinkels Family Brewers,Netherlands,European Strong LagerRanked #47,European Strong Lager,Ranked #47, 7.9%,"62Ranked #28,735",62,"Ranked #28,735",2.57 | pDev: 27.24%,2.57,27.24%,67,167,Active,"Dec 29, 2001"
Bière Du Démon,Brassierie Goulant,France,European Strong LagerRanked #48,European Strong Lager,Ranked #48, 12%,"63Ranked #28,718",63,"Ranked #28,718",2.55 | pDev: 32.16%,2.55,32.16%,41,95,Active,"Jan 11, 2002"
Special Brew,Carlsberg Danmark A/S,Denmark,European Strong LagerRanked #49,European Strong Lager,Ranked #49, 9%,"64Ranked #28,677",64,"Ranked #28,677",2.5 | pDev: 30%,2.5,30%,27,51,Active,"Jun 15, 2002"
Wiibroe Årgangsøl,Wiibroes Bryggeri,Denmark,European Strong LagerRanked #50,European Strong Lager,Ranked #50, 10.6%,"68Ranked #28,452",68,"Ranked #28,452",2.36 | pDev: 38.14%,2.36,38.14%,12,17,Active,"Jun 04, 2003"
Baron's Strong Brew,Asia Pacific Breweries Limited,Singapore,European Strong LagerRanked #51,European Strong Lager,Ranked #51, 8.8%,"70Ranked #28,316",70,"Ranked #28,316",2.25 | pDev: 24%,2.25,24%,5,11,Active,"Aug 18, 2002"
"Amsterdam Navigator 8,4",Grolsch Bierbrouwerij N.V.,Netherlands,European Strong LagerRanked #52,European Strong Lager,Ranked #52, 8.4%,"64Ranked #28,670",64,"Ranked #28,670",2.46 | pDev: 21.54%,2.46,21.54%,13,42,Active,"Jun 30, 2008"
Ohota Krepkoye (Strong),Heineken St.Petersburg Brewery Ltd.,Russia,European Strong LagerRanked #53,European Strong Lager,Ranked #53, 8%,"66Ranked #28,559",66,"Ranked #28,559",2.37 | pDev: 40.93%,2.37,40.93%,12,22,Active,"Jun 27, 2003"
Carlsberg Master Brew,Carlsberg Danmark A/S,Denmark,European Strong LagerRanked #54,European Strong Lager,Ranked #54, 10.6%,"67Ranked #28,547",67,"Ranked #28,547",2.29 | pDev: 40.17%,2.29,40.17%,7,18,Active,"Jun 15, 2002"
Faxe Extra Strong,Royal Unibrew A/S,Denmark,European Strong LagerRanked #55,European Strong Lager,Ranked #55, 10%,"59Ranked #28,811",59,"Ranked #28,811",2.35 | pDev: 31.91%,2.35,31.91%,61,137,Active,"Jan 04, 2002"
Cisk XS Extra Lager,Simonds Farsons Cisk Plc.,Malta,European Strong LagerRanked #56,European Strong Lager,Ranked #56, 9%,"64Ranked #28,697",64,"Ranked #28,697",2.14 | pDev: 34.11%,2.14,34.11%,17,21,Active,"Aug 17, 2008"
Boris Bold,Brasserie Licorne,France,European Strong LagerRanked #57,European Strong Lager,Ranked #57, 8.6%,"61Ranked #28,764",61,"Ranked #28,764",2.2 | pDev: 30.45%,2.2,30.45%,21,34,Active,"Jun 10, 2005"
Autumna,Hill Farmstead Brewery,"Vermont, United States",Festbier / WiesnbierRanked #1,Festbier / Wiesnbier,Ranked #1, 4.6%,"95Ranked #1,796",95,"Ranked #1,796",4.45 | pDev: 4.04%,4.45,4.04%,4,19,Active,"Sep 18, 2019"
Fest of Both Worlds,Jack's Abby Brewing,"Massachusetts, United States",Festbier / WiesnbierRanked #2,Festbier / Wiesnbier,Ranked #2, 6%,"91Ranked #6,752",91,"Ranked #6,752",4.12 | pDev: 6.8%,4.12,6.8%,25,56,Active,"Jul 27, 2023"
Fest Bier,Chuckanut Brewery,"Washington, United States",Festbier / WiesnbierRanked #3,Festbier / Wiesnbier,Ranked #3, 5%,"91Ranked #7,546",91,"Ranked #7,546",4.17 | pDev: 5.76%,4.17,5.76%,9,17,Active,"Nov 29, 2016"
Voll Projekt: Fest Bier,Notch Brewing,"Massachusetts, United States",Festbier / WiesnbierRanked #4,Festbier / Wiesnbier,Ranked #4, 5.7%,"91Ranked #7,665",91,"Ranked #7,665",4.18 | pDev: 4.78%,4.18,4.78%,6,15,Active,"Oct 21, 2019"
Rustle,Tree House Brewing Company,"Massachusetts, United States",Festbier / WiesnbierRanked #5,Festbier / Wiesnbier,Ranked #5, 5.8%,"90Ranked #8,366",90,"Ranked #8,366",4.09 | pDev: 5.87%,4.09,5.87%,14,38,Active,"Sep 28, 2021"
Munich Fest,Jack's Abby Brewing,"Massachusetts, United States",Festbier / WiesnbierRanked #6,Festbier / Wiesnbier,Ranked #6, 5.4%,"90Ranked #8,547",90,"Ranked #8,547",4.08 | pDev: 7.6%,4.08,7.6%,19,44,Active,"Oct 07, 2019"
Oktoberfest Lager,pFriem Family Brewers,"Oregon, United States",Festbier / WiesnbierRanked #7,Festbier / Wiesnbier,Ranked #7, 6.1%,"91Ranked #8,165",91,"Ranked #8,165",4.13 | pDev: 6.54%,4.13,6.54%,8,21,Active,"Sep 14, 2019"
Festbier,Brauerei Tucher Brau,Germany,Festbier / WiesnbierRanked #8,Festbier / Wiesnbier,Ranked #8, 5.8%,"90Ranked #9,909",90,"Ranked #9,909",4.03 | pDev: 7.2%,4.03,7.2%,49,95,Active,"Aug 30, 2021"
Oktoberfest,OEC Brewing (Ordinem Ecentrici Coctores),"Connecticut, United States",Festbier / WiesnbierRanked #9,Festbier / Wiesnbier,Ranked #9, 5.9%,"90Ranked #9,518",90,"Ranked #9,518",4.09 | pDev: 6.11%,4.09,6.11%,8,20,Active,"Sep 04, 2022"
Festbier,Wooly Pig Farm Brewery,"Ohio, United States",Festbier / WiesnbierRanked #10,Festbier / Wiesnbier,Ranked #10, 5.5%,"90Ranked #9,332",90,"Ranked #9,332",4.15 | pDev: 8.92%,4.15,8.92%,8,11,Active,"Oct 06, 2018"
Festbier,Notch Brewing,"Massachusetts, United States",Festbier / WiesnbierRanked #11,Festbier / Wiesnbier,Ranked #11, 5.7%,"90Ranked #9,683",90,"Ranked #9,683",4.12 | pDev: 2.67%,4.12,2.67%,5,13,Active,"Oct 09, 2022"
Oktoberfestbier,Augustiner-Bräu,Germany,Festbier / WiesnbierRanked #12,Festbier / Wiesnbier,Ranked #12, 6.3%,"89Ranked #11,152",89,"Ranked #11,152",4 | pDev: 11.5%,4,11.5%,39,106,Active,"Oct 11, 2002"
The Time is Nigh,Modist Brewing Co.,"Minnesota, United States",Festbier / WiesnbierRanked #13,Festbier / Wiesnbier,Ranked #13, 5.2%,"90Ranked #10,440",90,"Ranked #10,440",4.1 | pDev: 6.83%,4.1,6.83%,7,12,Active,"Sep 13, 2020"
Freiheit,Wayfinder Beer,"Oregon, United States",Festbier / WiesnbierRanked #14,Festbier / Wiesnbier,Ranked #14, 5.7%,"89Ranked #11,284",89,"Ranked #11,284",4.01 | pDev: 5.74%,4.01,5.74%,17,42,Active,"Oct 21, 2017"
Festbier,Holy Mountain Brewing Company,"Washington, United States",Festbier / WiesnbierRanked #15,Festbier / Wiesnbier,Ranked #15, 5.8%,"90Ranked #10,385",90,"Ranked #10,385",4.12 | pDev: 3.64%,4.12,3.64%,5,10,Active,"Oct 04, 2019"
Festbier,Dovetail Brewery,"Illinois, United States",Festbier / WiesnbierRanked #16,Festbier / Wiesnbier,Ranked #16, 6.7%,"89Ranked #11,492",89,"Ranked #11,492",4.01 | pDev: 6.98%,4.01,6.98%,14,34,Active,"Oct 15, 2016"
Culture Keepers,Burial Beer Co.,"North Carolina, United States",Festbier / WiesnbierRanked #17,Festbier / Wiesnbier,Ranked #17, 5.8%,"89Ranked #11,214",89,"Ranked #11,214",4.04 | pDev: 7.92%,4.04,7.92%,4,19,Active,"Oct 07, 2017"
Stowe Style - Festbier,von Trapp Brewing,"Vermont, United States",Festbier / WiesnbierRanked #18,Festbier / Wiesnbier,Ranked #18, 5.8%,"89Ranked #11,971",89,"Ranked #11,971",4 | pDev: 6.75%,4,6.75%,14,31,Active,"Sep 10, 2023"
Fest Bier,Roaring Table Brewing Company,"Illinois, United States",Festbier / WiesnbierRanked #19,Festbier / Wiesnbier,Ranked #19, 5.6%,"89Ranked #11,609",89,"Ranked #11,609",4.03 | pDev: 7.2%,4.03,7.2%,7,18,Active,"Mar 08, 2020"
Festbier,Bitburger Brauerei,Germany,Festbier / WiesnbierRanked #20,Festbier / Wiesnbier,Ranked #20, 6.2%,"89Ranked #12,843",89,"Ranked #12,843",3.96 | pDev: 9.85%,3.96,9.85%,94,204,Active,"Mar 01, 2005"
Fest Bier,Counter Weight Brewing Company,"Connecticut, United States",Festbier / WiesnbierRanked #21,Festbier / Wiesnbier,Ranked #21, 5.9%,"89Ranked #12,964",89,"Ranked #12,964",3.97 | pDev: 6.55%,3.97,6.55%,13,38,Active,"Sep 25, 2017"
Festbier,Earth Rider Brewery,"Wisconsin, United States",Festbier / WiesnbierRanked #22,Festbier / Wiesnbier,Ranked #22, 5.7%,"89Ranked #12,078",89,"Ranked #12,078",4.05 | pDev: 5.19%,4.05,5.19%,4,10,Active,"Sep 18, 2018"
Oktoberfest (Festbier 2023),Sierra Nevada Brewing Co.,"California, United States",Festbier / WiesnbierRanked #23,Festbier / Wiesnbier,Ranked #23, 6%,"88Ranked #13,737",88,"Ranked #13,737",3.94 | pDev: 10.41%,3.94,10.41%,152,310,Active,"Jun 02, 2023"
Festival Lager,Elder Pine Brewing & Blending Co,"Maryland, United States",Festbier / WiesnbierRanked #24,Festbier / Wiesnbier,Ranked #24, 6%,"88Ranked #13,498",88,"Ranked #13,498",3.96 | pDev: 5.3%,3.96,5.3%,11,30,Active,"Nov 07, 2019"
Tried & True,Gun Hill Brewing Company,"New York, United States",Festbier / WiesnbierRanked #25,Festbier / Wiesnbier,Ranked #25, 5.5%,"89Ranked #12,810",89,"Ranked #12,810",4.01 | pDev: 6.98%,4.01,6.98%,4,12,Active,"Sep 16, 2018"
Festbier,Four Quarters Brewing Co.,"Vermont, United States",Festbier / WiesnbierRanked #26,Festbier / Wiesnbier,Ranked #26, 6.5%,"89Ranked #12,980",89,"Ranked #12,980",4 | pDev: 8.75%,4,8.75%,4,13,Active,"Sep 20, 2018"
Far Between,Threes Brewing,"New York, United States",Festbier / WiesnbierRanked #27,Festbier / Wiesnbier,Ranked #27, 5.6%,"88Ranked #13,273",88,"Ranked #13,273",3.98 | pDev: 7.04%,3.98,7.04%,8,17,Active,"Oct 05, 2018"
Fest Beer,Union Craft Brewing Company,"Maryland, United States",Festbier / WiesnbierRanked #28,Festbier / Wiesnbier,Ranked #28, 5.6%,"88Ranked #13,874",88,"Ranked #13,874",3.96 | pDev: 7.83%,3.96,7.83%,8,18,Active,"Sep 06, 2019"
Festbier,Fair State Brewing Cooperative,"Minnesota, United States",Festbier / WiesnbierRanked #29,Festbier / Wiesnbier,Ranked #29, 5.7%,"88Ranked #14,963",88,"Ranked #14,963",3.92 | pDev: 6.38%,3.92,6.38%,22,56,Active,"Sep 17, 2015"
Festbier,Human Robot Brewing,"Pennsylvania, United States",Festbier / WiesnbierRanked #30,Festbier / Wiesnbier,Ranked #30, 5.6%,"88Ranked #14,121",88,"Ranked #14,121",3.96 | pDev: 2.78%,3.96,2.78%,7,13,Active,"Sep 11, 2022"
Festbier,Maplewood Brewery & Distillery,"Illinois, United States",Festbier / WiesnbierRanked #31,Festbier / Wiesnbier,Ranked #31, 6%,"88Ranked #15,491",88,"Ranked #15,491",3.91 | pDev: 7.42%,3.91,7.42%,13,35,Active,"Oct 10, 2018"
Schnitzengiggles Festbier,New England Brewing Co.,"Connecticut, United States",Festbier / WiesnbierRanked #32,Festbier / Wiesnbier,Ranked #32, 5.8%,"87Ranked #15,770",87,"Ranked #15,770",3.9 | pDev: 7.95%,3.9,7.95%,11,67,Active,"Sep 19, 2014"
Oktoberfest (Wiesn) Bier,Paulaner Brauerei,Germany,Festbier / WiesnbierRanked #33,Festbier / Wiesnbier,Ranked #33, 6%,"87Ranked #16,313",87,"Ranked #16,313",3.89 | pDev: 11.05%,3.89,11.05%,326,811,Active,"Oct 03, 2008"
Oktoberfest: Festbier Lager,Upslope Brewing Company - Lee Hill,"Colorado, United States",Festbier / WiesnbierRanked #34,Festbier / Wiesnbier,Ranked #34, 5.5%,"88Ranked #15,107",88,"Ranked #15,107",3.93 | pDev: 5.85%,3.93,5.85%,8,11,Active,"Sep 19, 2021"
Spezial Hell,Klosterbrauerei Andechs,Germany,Festbier / WiesnbierRanked #35,Festbier / Wiesnbier,Ranked #35, 5.8%,"87Ranked #16,669",87,"Ranked #16,669",3.88 | pDev: 10.57%,3.88,10.57%,88,178,Active,"Jun 18, 2002"
Septemberfest,Wolf's Ridge Brewing,"Ohio, United States",Festbier / WiesnbierRanked #36,Festbier / Wiesnbier,Ranked #36, 5.7%,"88Ranked #15,162",88,"Ranked #15,162",3.93 | pDev: 5.85%,3.93,5.85%,4,10,Active,"Dec 08, 2020"
Benediktiner Oktoberfest / Festbier,Klosterbrauerei Ettal,Germany,Festbier / WiesnbierRanked #37,Festbier / Wiesnbier,Ranked #37, 5.8%,"87Ranked #16,660",87,"Ranked #16,660",3.88 | pDev: 7.73%,3.88,7.73%,68,154,Active,"Apr 02, 2016"
Festbier,Eppig Brewing Company,"California, United States",Festbier / WiesnbierRanked #38,Festbier / Wiesnbier,Ranked #38, 6%,"88Ranked #15,419",88,"Ranked #15,419",3.92 | pDev: 9.44%,3.92,9.44%,4,11,Active,"Oct 09, 2019"
Winnow,The Drowned Lands,"New York, United States",Festbier / WiesnbierRanked #39,Festbier / Wiesnbier,Ranked #39, 5.2%,"87Ranked #16,124",87,"Ranked #16,124",3.89 | pDev: 7.97%,3.89,7.97%,8,23,Active,"Oct 20, 2020"
Chopping Wood - Festbier,Mountains Walking Brewery,"Montana, United States",Festbier / WiesnbierRanked #40,Festbier / Wiesnbier,Ranked #40, 6%,"87Ranked #16,025",87,"Ranked #16,025",3.89 | pDev: 8.23%,3.89,8.23%,7,11,Active,"Sep 16, 2021"
Festbier,Hofbrauhaus Freising,Germany,Festbier / WiesnbierRanked #41,Festbier / Wiesnbier,Ranked #41, 6.1%,"87Ranked #17,465",87,"Ranked #17,465",3.86 | pDev: 6.99%,3.86,6.99%,43,76,Active,"Sep 09, 2018"
Festbier,Saucy Brew Works,"Ohio, United States",Festbier / WiesnbierRanked #42,Festbier / Wiesnbier,Ranked #42, 6%,"87Ranked #16,388",87,"Ranked #16,388",3.88 | pDev: 6.7%,3.88,6.7%,9,13,Active,"Oct 16, 2017"
Festbier,Private Landbrauerei Schönram,Germany,Festbier / WiesnbierRanked #43,Festbier / Wiesnbier,Ranked #43, 6.2%,"87Ranked #17,209",87,"Ranked #17,209",3.86 | pDev: 12.69%,3.86,12.69%,10,23,Active,"Sep 17, 2006"
Fürstentrunk,Hofbräuhaus Traunstein Josef Sailer KG,Germany,Festbier / WiesnbierRanked #44,Festbier / Wiesnbier,Ranked #44, 5.7%,"87Ranked #17,208",87,"Ranked #17,208",3.86 | pDev: 8.29%,3.86,8.29%,8,23,Active,"Mar 01, 2005"
"Oachkatzlschwoaf (""O-Katz"")",Urban Chestnut Brewing Company - Midtown Brewery & Biergarten,"Missouri, United States",Festbier / WiesnbierRanked #45,Festbier / Wiesnbier,Ranked #45, 5.4%,"86Ranked #18,425",86,"Ranked #18,425",3.84 | pDev: 8.85%,3.84,8.85%,49,157,Active,"Sep 06, 2013"
Southern Fest,Southern Grist Brewing Co.,"Tennessee, United States",Festbier / WiesnbierRanked #46,Festbier / Wiesnbier,Ranked #46, 5.4%,"87Ranked #17,087",87,"Ranked #17,087",3.85 | pDev: 1.3%,3.85,1.3%,5,10,Active,"Nov 05, 2021"
Good Company,Burlington Beer Co.,"Vermont, United States",Festbier / WiesnbierRanked #47,Festbier / Wiesnbier,Ranked #47, 5.5%,"86Ranked #18,205",86,"Ranked #18,205",3.82 | pDev: 8.38%,3.82,8.38%,6,16,Active,"Aug 20, 2023"
Receptional,Utepils Brewing Co.,"Minnesota, United States",Festbier / WiesnbierRanked #48,Festbier / Wiesnbier,Ranked #48, 5.9%,"86Ranked #18,670",86,"Ranked #18,670",3.82 | pDev: 9.95%,3.82,9.95%,16,30,Active,"Sep 15, 2017"
Crosstoberfest,Crosstown Brewing Co.,"Tennessee, United States",Festbier / WiesnbierRanked #49,Festbier / Wiesnbier,Ranked #49, 6.3%,"86Ranked #18,141",86,"Ranked #18,141",3.81 | pDev: 12.07%,3.81,12.07%,4,11,Active,"Aug 23, 2018"
Festbier,Three Weavers Brewing Company,"California, United States",Festbier / WiesnbierRanked #50,Festbier / Wiesnbier,Ranked #50, 5%,"86Ranked #18,448",86,"Ranked #18,448",3.8 | pDev: 7.63%,3.8,7.63%,2,12,Active,"Sep 06, 2018"
Pfungstädter Festbier,Pfungstädter Brauerei,Germany,Festbier / WiesnbierRanked #51,Festbier / Wiesnbier,Ranked #51, 5.8%,"86Ranked #18,494",86,"Ranked #18,494",3.79 | pDev: 15.04%,3.79,15.04%,5,10,Active,"Apr 08, 2008"
Hofbräu Festbier,Hofbräuhaus München,Germany,Festbier / WiesnbierRanked #52,Festbier / Wiesnbier,Ranked #52, 6.1%,"86Ranked #20,331",86,"Ranked #20,331",3.79 | pDev: 11.87%,3.79,11.87%,27,91,Active,"Mar 01, 2005"
Festbier,Reuben’s Brews,"Washington, United States",Festbier / WiesnbierRanked #53,Festbier / Wiesnbier,Ranked #53, 5.8%,"86Ranked #19,841",86,"Ranked #19,841",3.78 | pDev: 8.2%,3.78,8.2%,14,26,Active,"Sep 24, 2017"
Festy,Carton Brewing Company,"New Jersey, United States",Festbier / WiesnbierRanked #54,Festbier / Wiesnbier,Ranked #54, 5.5%,"86Ranked #19,602",86,"Ranked #19,602",3.77 | pDev: 5.31%,3.77,5.31%,8,16,Active,"Sep 10, 2019"
Weihenstephaner Festbier,Bayerische Staatsbrauerei Weihenstephan,Germany,Festbier / WiesnbierRanked #55,Festbier / Wiesnbier,Ranked #55, 5.8%,"85Ranked #20,727",85,"Ranked #20,727",3.79 | pDev: 12.4%,3.79,12.4%,796,"2,003",Active,"Oct 27, 2002"
Stiegl Herbstgold,Stieglbrauerei zu Salzburg GmbH,Austria,Festbier / WiesnbierRanked #56,Festbier / Wiesnbier,Ranked #56, 5.2%,"86Ranked #19,470",86,"Ranked #19,470",3.76 | pDev: 7.18%,3.76,7.18%,3,12,Active,"Nov 01, 2013"
Gold,Private Landbrauerei Schönram,Germany,Festbier / WiesnbierRanked #57,Festbier / Wiesnbier,Ranked #57, 5.8%,"85Ranked #20,587",85,"Ranked #20,587",3.78 | pDev: 12.7%,3.78,12.7%,31,79,Active,"Mar 05, 2006"
Festbier,Boston Beer Company (Samuel Adams),"Massachusetts, United States",Festbier / WiesnbierRanked #58,Festbier / Wiesnbier,Ranked #58, 5.8%,"85Ranked #20,737",85,"Ranked #20,737",3.78 | pDev: 10.85%,3.78,10.85%,43,104,Active,"Aug 04, 2021"
Festbier,BrewDog,"Scotland, United Kingdom",Festbier / WiesnbierRanked #59,Festbier / Wiesnbier,Ranked #59, 6%,"86Ranked #19,808",86,"Ranked #19,808",3.75 | pDev: 6.4%,3.75,6.4%,6,13,Active,"Aug 20, 2022"
Oompah,Gravely Brewing Co.,"Kentucky, United States",Festbier / WiesnbierRanked #60,Festbier / Wiesnbier,Ranked #60, 5.8%,"86Ranked #19,767",86,"Ranked #19,767",3.74 | pDev: 8.56%,3.74,8.56%,4,11,Active,"Nov 04, 2018"
Festbier,Noon Whistle Brewing,"Illinois, United States",Festbier / WiesnbierRanked #61,Festbier / Wiesnbier,Ranked #61, 5.7%,"86Ranked #20,188",86,"Ranked #20,188",3.72 | pDev: 7.26%,3.72,7.26%,4,11,Active,"Sep 21, 2018"
Oktoberfest,Surly Brewing Company,"Minnesota, United States",Festbier / WiesnbierRanked #62,Festbier / Wiesnbier,Ranked #62, 6%,"85Ranked #21,130",85,"Ranked #21,130",3.76 | pDev: 8.51%,3.76,8.51%,30,60,Active,"Aug 06, 2019"
Festbier,Columbus Brewing Company,"Ohio, United States",Festbier / WiesnbierRanked #63,Festbier / Wiesnbier,Ranked #63, 5.3%,"85Ranked #21,774",85,"Ranked #21,774",3.75 | pDev: 10.67%,3.75,10.67%,41,111,Active,"Sep 03, 2011"
Altenmünster Festbier,Allgäuer Brauhaus AG,Germany,Festbier / WiesnbierRanked #64,Festbier / Wiesnbier,Ranked #64, 5.5%,"85Ranked #21,102",85,"Ranked #21,102",3.72 | pDev: 9.68%,3.72,9.68%,6,19,Active,"Aug 13, 2012"
Festbier,Zipline Brewing Co,"Nebraska, United States",Festbier / WiesnbierRanked #65,Festbier / Wiesnbier,Ranked #65, 6.5%,"85Ranked #20,946",85,"Ranked #20,946",3.71 | pDev: 14.82%,3.71,14.82%,5,15,Active,"Sep 06, 2015"
Teisnacher 1543 Festmärzen,Ettl Bräu Teisnacher,Germany,Festbier / WiesnbierRanked #66,Festbier / Wiesnbier,Ranked #66, 5.4%,"85Ranked #21,969",85,"Ranked #21,969",3.74 | pDev: 8.29%,3.74,8.29%,35,87,Active,"Sep 17, 2021"
Fest Bier,4 Hands Brewing Co.,"Missouri, United States",Festbier / WiesnbierRanked #67,Festbier / Wiesnbier,Ranked #67, 5.8%,"85Ranked #21,741",85,"Ranked #21,741",3.7 | pDev: 6.49%,3.7,6.49%,11,21,Active,"Aug 16, 2020"
O'Fest (2020-),Devils Backbone Brewing Company,"Virginia, United States",Festbier / WiesnbierRanked #68,Festbier / Wiesnbier,Ranked #68, 5.9%,"85Ranked #22,008",85,"Ranked #22,008",3.71 | pDev: 10.78%,3.71,10.78%,14,31,Active,"Sep 26, 2019"
Spaten Oktoberfestbier,Spaten-Franziskaner-Bräu,Germany,Festbier / WiesnbierRanked #69,Festbier / Wiesnbier,Ranked #69, 5.9%,"84Ranked #22,205",84,"Ranked #22,205",3.72 | pDev: 12.63%,3.72,12.63%,15,53,Active,"Aug 17, 2015"
M.C. Hammerschlagen,Eagle Park Brewing,"Wisconsin, United States",Festbier / WiesnbierRanked #70,Festbier / Wiesnbier,Ranked #70, 5.9%,"85Ranked #22,114",85,"Ranked #22,114",3.7 | pDev: 10%,3.7,10%,13,28,Active,"Sep 17, 2018"
