name,brewery,location,type_rank,type_,rank,abv,score_orank,score,overall_rank,avg_and_pdev,avg_rating,pdev,reviews,ratings,status,date_added
Three Philosophers - Double Chocolate,Brewery Ommegang,"New York, United States",Quadrupel (Quad)Ranked #50,Quadrupel (Quad),Ranked #50, 9.7%,"91Ranked #6,449",91,"Ranked #6,449",4.13 | pDev: 6.78%,4.13,6.78%,23,53,Active,"Feb 04, 2021"
Petrus Nitro Quad,De Brabandere,Belgium,Quadrupel (Quad)Ranked #116,Quadrupel (Quad),Ranked #116, 11.5%,"87Ranked #16,537",87,"Ranked #16,537",3.88 | pDev: 10.57%,3.88,10.57%,21,52,Active,"Nov 22, 2017"
Two Tortugas,Karl Strauss Brewing Company,"California, United States",Quadrupel (Quad),Quadrupel (Quad),Na, 11.1%,82,82,Na,3.59 | pDev: 19.78%,3.59,19.78%,19,51,Active,"Oct 15, 2011"
Armageddon Grand Cru,Dragonmead Microbrewery,"Michigan, United States",Quadrupel (Quad),Quadrupel (Quad),Na, 11.6%,90,90,Na,4.06 | pDev: 10.84%,4.06,10.84%,21,51,Active,"May 20, 2004"
All I See Is Carrion (Ghost 628),Adroit Theory Brewing Company,"Virginia, United States",Quadrupel (Quad)Ranked #86,Quadrupel (Quad),Ranked #86, 12.2%,"89Ranked #11,174",89,"Ranked #11,174",4.01 | pDev: 10.97%,4.01,10.97%,19,50,Active,"Feb 25, 2017"
Qualified - Coffee-Vanilla,Taxman Brewing Co.,"Indiana, United States",Quadrupel (Quad)Ranked #54,Quadrupel (Quad),Ranked #54, 9.5%,"91Ranked #7,007",91,"Ranked #7,007",4.12 | pDev: 5.83%,4.12,5.83%,15,47,Active,"Mar 03, 2017"
Ella,Free Will Brewing Co.,"Pennsylvania, United States",Quadrupel (Quad)Ranked #55,Quadrupel (Quad),Ranked #55, 13.7%,"91Ranked #7,019",91,"Ranked #7,019",4.12 | pDev: 12.38%,4.12,12.38%,14,46,Active,"Nov 13, 2016"
Zundert 10 Quadrupel,Trappistenbrouwerij de Kievit,Netherlands,Quadrupel (Quad)Ranked #51,Quadrupel (Quad),Ranked #51, 10%,"91Ranked #6,662",91,"Ranked #6,662",4.13 | pDev: 6.05%,4.13,6.05%,15,46,Active,"Sep 11, 2018"
30th Anniversary Quadruple,New Glarus Brewing Company,"Wisconsin, United States",Quadrupel (Quad)Ranked #17,Quadrupel (Quad),Ranked #17, 10.5%,"94Ranked #2,542",94,"Ranked #2,542",4.29 | pDev: 10.26%,4.29,10.26%,24,45,Active,"Apr 07, 2023"
Four Swords Cabernet Barrel Aged,Deep Ellum Brewing Company,"Texas, United States",Quadrupel (Quad),Quadrupel (Quad),Na, 10.5%,90,90,Na,4.07 | pDev: 10.32%,4.07,10.32%,7,44,Active,"Jan 23, 2015"
Quadruple,Brasserie St. Feuillien,Belgium,Quadrupel (Quad)Ranked #46,Quadrupel (Quad),Ranked #46, 11%,"91Ranked #6,394",91,"Ranked #6,394",4.14 | pDev: 7%,4.14,7%,21,44,Active,"Oct 26, 2020"
Foolish Angel,Minneapolis Town Hall Brewery,"Minnesota, United States",Quadrupel (Quad),Quadrupel (Quad),Na, 10.1%,95,95,Na,4.37 | pDev: 7.09%,4.37,7.09%,9,42,Active,"Feb 12, 2015"
Coconut Quad,Lickinghole Creek Craft Brewery,"Virginia, United States",Quadrupel (Quad),Quadrupel (Quad),Na, 11.2%,90,90,Na,4.03 | pDev: 8.68%,4.03,8.68%,19,42,Active,"Dec 15, 2015"
Warmth,Tree House Brewing Company,"Massachusetts, United States",Quadrupel (Quad)Ranked #56,Quadrupel (Quad),Ranked #56, 9.6%,"91Ranked #7,187",91,"Ranked #7,187",4.12 | pDev: 8.5%,4.12,8.5%,15,42,Active,"Jan 08, 2021"
Backwoods Bastard,Founders Brewing Company,"Michigan, United States",Scotch Ale / Wee HeavyRanked #3,Scotch Ale / Wee Heavy,Ranked #3, 11.2%,96Ranked #798,96,Ranked #798,4.35 | pDev: 10.11%,4.35,10.11%,"2,094","8,927",Active,"Jan 30, 2007"
Dirty Bastard,Founders Brewing Company,"Michigan, United States",Scotch Ale / Wee HeavyRanked #26,Scotch Ale / Wee Heavy,Ranked #26, 8.5%,"90Ranked #8,334",90,"Ranked #8,334",4.05 | pDev: 10.62%,4.05,10.62%,"2,126","8,202",Active,"Jan 03, 2003"
Old Chub,Oskar Blues Grill & Brew,"Colorado, United States",Scotch Ale / Wee HeavyRanked #37,Scotch Ale / Wee Heavy,Ranked #37, 8%,"90Ranked #9,773",90,"Ranked #9,773",4.02 | pDev: 10.95%,4.02,10.95%,"1,774","5,534",Active,"Dec 13, 2003"
Skull Splitter,Orkney Brewery,"Scotland, United Kingdom",Scotch Ale / Wee HeavyRanked #19,Scotch Ale / Wee Heavy,Ranked #19, 8.5%,"91Ranked #7,038",91,"Ranked #7,038",4.08 | pDev: 12.01%,4.08,12.01%,"1,064","2,357",Active,"Oct 08, 1998"
Scotty Karate Scotch Ale,Dark Horse Brewing Company,"Michigan, United States",Scotch Ale / Wee HeavyRanked #38,Scotch Ale / Wee Heavy,Ranked #38, 9.75%,"90Ranked #9,795",90,"Ranked #9,795",4.02 | pDev: 11.19%,4.02,11.19%,628,"1,883",Active,"Jan 28, 2006"
Wulver,Thirsty Dog Brewing Company,"Ohio, United States",Scotch Ale / Wee HeavyRanked #2,Scotch Ale / Wee Heavy,Ranked #2, 12%,97Ranked #738,97,Ranked #738,4.36 | pDev: 8.26%,4.36,8.26%,252,"1,687",Active,"Dec 16, 2011"
Claymore,Great Divide Brewing Company,"Colorado, United States",Scotch Ale / Wee HeavyRanked #99,Scotch Ale / Wee Heavy,Ranked #99, 7.7%,"87Ranked #18,128",87,"Ranked #18,128",3.85 | pDev: 11.43%,3.85,11.43%,524,"1,597",Active,"Jan 22, 2009"
Rum Cask Oak Aged Beer,Innis & Gunn,"Scotland, United Kingdom",Scotch Ale / Wee HeavyRanked #107,Scotch Ale / Wee Heavy,Ranked #107, 6.8%,"86Ranked #19,503",86,"Ranked #19,503",3.82 | pDev: 15.45%,3.82,15.45%,380,"1,402",Active,"Oct 21, 2007"
Wee Heavy,AleSmith Brewing Company,"California, United States",Scotch Ale / Wee HeavyRanked #13,Scotch Ale / Wee Heavy,Ranked #13, 10%,"93Ranked #4,051",93,"Ranked #4,051",4.16 | pDev: 9.13%,4.16,9.13%,482,"1,263",Active,"Apr 19, 2002"
Traquair House Ale,Traquair House Brewery,"Scotland, United Kingdom",Scotch Ale / Wee HeavyRanked #14,Scotch Ale / Wee Heavy,Ranked #14, 7.2%,"92Ranked #4,397",92,"Ranked #4,397",4.15 | pDev: 9.88%,4.15,9.88%,656,"1,169",Active,"Jun 07, 2000"
Old Chub - Nitro,Oskar Blues Grill & Brew,"Colorado, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 6.9%,88,88,Na,3.95 | pDev: 10.38%,3.95,10.38%,141,"1,110",Active,"Apr 16, 2014"
Brewer's Reserve Bourbon Barrel Scotch Ale,Central Waters Brewing Co.,"Wisconsin, United States",Scotch Ale / Wee HeavyRanked #7,Scotch Ale / Wee Heavy,Ranked #7, 12%,"95Ranked #1,689",95,"Ranked #1,689",4.27 | pDev: 7.26%,4.27,7.26%,244,"1,104",Active,"Jul 16, 2013"
Wee Heavy,Belhaven Brewery Company Ltd.,"Scotland, United Kingdom",Scotch Ale / Wee HeavyRanked #24,Scotch Ale / Wee Heavy,Ranked #24, 6.5%,"91Ranked #7,945",91,"Ranked #7,945",4.06 | pDev: 11.58%,4.06,11.58%,578,"1,099",Active,"Mar 24, 1998"
Traquair Jacobite,Traquair House Brewery,"Scotland, United Kingdom",Scotch Ale / Wee HeavyRanked #16,Scotch Ale / Wee Heavy,Ranked #16, 8%,"92Ranked #4,717",92,"Ranked #4,717",4.14 | pDev: 10.63%,4.14,10.63%,589,"1,009",Active,"Oct 14, 2001"
McEwan's Scotch Ale,Eagle Brewery,"England, United Kingdom",Scotch Ale / Wee HeavyRanked #111,Scotch Ale / Wee Heavy,Ranked #111, 8%,"86Ranked #19,869",86,"Ranked #19,869",3.81 | pDev: 13.39%,3.81,13.39%,519,878,Active,"Aug 18, 2001"
Kilt Lifter Scotch Ale,Moylan's Brewery,"California, United States",Scotch Ale / Wee HeavyRanked #125,Scotch Ale / Wee Heavy,Ranked #125, 8%,"84Ranked #22,703",84,"Ranked #22,703",3.73 | pDev: 12.87%,3.73,12.87%,407,770,Active,"Jun 07, 2002"
Big Sound,Cigar City Brewing,"Florida, United States",Scotch Ale / Wee HeavyRanked #21,Scotch Ale / Wee Heavy,Ranked #21, 8.5%,"91Ranked #7,136",91,"Ranked #7,136",4.08 | pDev: 10.05%,4.08,10.05%,204,724,Active,"Dec 05, 2008"
Samuel Adams Wee Heavy (Imperial Series),Boston Beer Company (Samuel Adams),"Massachusetts, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 10%,83,83,Na,3.68 | pDev: 16.03%,3.68,16.03%,280,698,Active,"Feb 24, 2010"
Jinx,Magic Hat Brewing Company,"Vermont, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 6.3%,84,84,Na,3.72 | pDev: 13.44%,3.72,13.44%,362,623,Active,"Dec 06, 1999"
Équinoxe Du Printemps,Brasserie Dieu du Ciel!,"Quebec, Canada",Scotch Ale / Wee HeavyRanked #83,Scotch Ale / Wee Heavy,Ranked #83, 9.5%,"88Ranked #15,252",88,"Ranked #15,252",3.91 | pDev: 9.97%,3.91,9.97%,278,614,Active,"May 02, 2003"
Scotch Style Ale (Big Beer Series),Smuttynose Brewing Company,"New Hampshire, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 8.2%,89,89,Na,4 | pDev: 9.5%,4,9.5%,296,557,Active,"Dec 26, 2001"
Wee Heavy Scotch Style Ale,The Duck-Rabbit Craft Brewery,"North Carolina, United States",Scotch Ale / Wee HeavyRanked #82,Scotch Ale / Wee Heavy,Ranked #82, 8%,"88Ranked #15,256",88,"Ranked #15,256",3.91 | pDev: 10.74%,3.91,10.74%,301,508,Active,"May 15, 2006"
Kilt Lifter,Pike Brewing Company,"Washington, United States",Scotch Ale / Wee HeavyRanked #139,Scotch Ale / Wee Heavy,Ranked #139, 6.5%,"81Ranked #25,819",81,"Ranked #25,819",3.58 | pDev: 13.41%,3.58,13.41%,226,507,Active,"Aug 28, 2001"
Ride The Lion,Clown Shoes,"Massachusetts, United States",Scotch Ale / Wee HeavyRanked #27,Scotch Ale / Wee Heavy,Ranked #27, 11%,"90Ranked #8,506",90,"Ranked #8,506",4.05 | pDev: 9.14%,4.05,9.14%,76,489,Active,"May 28, 2014"
Wee Heavy - Barrel-Aged,AleSmith Brewing Company,"California, United States",Scotch Ale / Wee HeavyRanked #4,Scotch Ale / Wee Heavy,Ranked #4, 9.5%,"96Ranked #1,115",96,"Ranked #1,115",4.32 | pDev: 7.64%,4.32,7.64%,127,457,Active,"Apr 08, 2006"
Scotch De Silly,Brasserie de Silly S.A.,Belgium,Scotch Ale / Wee HeavyRanked #124,Scotch Ale / Wee Heavy,Ranked #124, 8%,"84Ranked #22,664",84,"Ranked #22,664",3.73 | pDev: 13.67%,3.73,13.67%,234,456,Active,"Mar 31, 2002"
Warped Speed Scotch Ale,Lake Louie Brewery Company,"Wisconsin, United States",Scotch Ale / Wee HeavyRanked #42,Scotch Ale / Wee Heavy,Ranked #42, 6.9%,"90Ranked #10,352",90,"Ranked #10,352",4.01 | pDev: 12.72%,4.01,12.72%,179,416,Active,"Jul 24, 2002"
Scotty Karate - Bourbon Barrel Aged,Dark Horse Brewing Company,"Michigan, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 9.75%,89,89,Na,3.96 | pDev: 8.84%,3.96,8.84%,106,407,Active,"Dec 16, 2015"
Drafty Kilt,Monday Night Brewing,"Georgia, United States",Scotch Ale / Wee HeavyRanked #95,Scotch Ale / Wee Heavy,Ranked #95, 7.2%,"87Ranked #17,622",87,"Ranked #17,622",3.86 | pDev: 10.36%,3.86,10.36%,66,367,Active,"Aug 09, 2011"
Christmas Ale (2017-),Bell's Brewery - Eccentric Café & General Store,"Michigan, United States",Scotch Ale / Wee HeavyRanked #77,Scotch Ale / Wee Heavy,Ranked #77, 7.5%,"88Ranked #14,764",88,"Ranked #14,764",3.92 | pDev: 7.91%,3.92,7.91%,124,348,Active,"Nov 09, 2017"
French Toast Bastard,Founders Brewing Company,"Michigan, United States",Scotch Ale / Wee HeavyRanked #9,Scotch Ale / Wee Heavy,Ranked #9, 11.1%,"94Ranked #2,696",94,"Ranked #2,696",4.22 | pDev: 9.72%,4.22,9.72%,137,338,Active,"Jan 27, 2017"
Cold Smoke Scotch Ale,KettleHouse Brewing Co. (Southside Taproom),"Montana, United States",Scotch Ale / Wee HeavyRanked #59,Scotch Ale / Wee Heavy,Ranked #59, 6.5%,"89Ranked #12,281",89,"Ranked #12,281",3.97 | pDev: 11.08%,3.97,11.08%,104,337,Active,"Aug 20, 2002"
Snow & Tell,Boulevard Brewing Co.,"Missouri, United States",Scotch Ale / Wee HeavyRanked #133,Scotch Ale / Wee Heavy,Ranked #133, 6.3%,"82Ranked #24,769",82,"Ranked #24,769",3.64 | pDev: 10.16%,3.64,10.16%,94,335,Active,"Sep 21, 2015"
Iron Thistle,Rahr & Sons Brewing Company,"Texas, United States",Scotch Ale / Wee HeavyRanked #94,Scotch Ale / Wee Heavy,Ranked #94, 7%,"87Ranked #17,617",87,"Ranked #17,617",3.86 | pDev: 12.69%,3.86,12.69%,90,328,Active,"May 30, 2009"
Wet Willy Scotch Ale,New England Brewing Co.,"Connecticut, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 10%,88,88,Na,3.92 | pDev: 11.22%,3.92,11.22%,157,320,Active,"Mar 01, 2008"
Gravedigger Billy,Revolution Brewing,"Illinois, United States",Scotch Ale / Wee HeavyRanked #8,Scotch Ale / Wee Heavy,Ranked #8, 14.2%,"95Ranked #1,791",95,"Ranked #1,791",4.27 | pDev: 7.73%,4.27,7.73%,59,320,Active,"Feb 08, 2012"
Sheep Shagger Scotch Ale,Tyranena Brewing Company,"Wisconsin, United States",Scotch Ale / Wee HeavyRanked #44,Scotch Ale / Wee Heavy,Ranked #44, 7.5%,"89Ranked #10,829",89,"Ranked #10,829",4 | pDev: 9.5%,4,9.5%,104,311,Active,"Feb 02, 2008"
Wee Heavy-er Scotch Style Ale,French Broad River Brewing,"North Carolina, United States",Scotch Ale / Wee HeavyRanked #142,Scotch Ale / Wee Heavy,Ranked #142, 7%,"81Ranked #26,136",81,"Ranked #26,136",3.55 | pDev: 14.37%,3.55,14.37%,141,309,Active,"Jan 16, 2006"
Royal Standard,Clown Shoes,"Massachusetts, United States",Scotch Ale / Wee HeavyRanked #81,Scotch Ale / Wee Heavy,Ranked #81, 8%,"88Ranked #15,273",88,"Ranked #15,273",3.91 | pDev: 8.7%,3.91,8.7%,74,303,Active,"Apr 29, 2014"
Ol' Red Cease & Desist Wee Heavy Ale,Erie Brewing Co.,"Pennsylvania, United States",Scotch Ale / Wee HeavyRanked #143,Scotch Ale / Wee Heavy,Ranked #143, 10.1%,"80Ranked #26,435",80,"Ranked #26,435",3.52 | pDev: 15.91%,3.52,15.91%,144,302,Active,"Nov 20, 2007"
Salty Scot,Parallel 49 Brewing Company,"British Columbia, Canada",Scotch Ale / Wee HeavyRanked #87,Scotch Ale / Wee Heavy,Ranked #87, 7.5%,"87Ranked #15,705",87,"Ranked #15,705",3.9 | pDev: 12.82%,3.9,12.82%,66,288,Active,"Nov 17, 2012"
Icelandic Wee Heavy,Einstök Ölgerð (Einstök Beer Company),Iceland,Scotch Ale / Wee HeavyRanked #33,Scotch Ale / Wee Heavy,Ranked #33, 8%,"90Ranked #9,024",90,"Ranked #9,024",4.04 | pDev: 9.41%,4.04,9.41%,116,276,Active,"Jul 11, 2016"
Shaggin' In The Wood,Tyranena Brewing Company,"Wisconsin, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 7.7%,90,90,Na,4.04 | pDev: 9.41%,4.04,9.41%,120,272,Active,"Jan 19, 2010"
Maple Scotch-Style Ale,Sierra Nevada Brewing Co.,"California, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 7.3%,86,86,Na,3.81 | pDev: 7.35%,3.81,7.35%,74,261,Active,"Oct 21, 2016"
Heavy Horse Scotch Ale,Big Sky Brewing Company,"Montana, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 6.7%,85,85,Na,3.79 | pDev: 12.66%,3.79,12.66%,111,256,Active,"Mar 31, 2010"
Scotch Ale,Sprecher Brewing Company,"Wisconsin, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 8%,81,81,Na,3.55 | pDev: 17.18%,3.55,17.18%,132,252,Active,"Aug 14, 2005"
Bancreagie Peated Scotch Ale,Brau Brothers Brewing Co. LLC,"Minnesota, United States",Scotch Ale / Wee HeavyRanked #135,Scotch Ale / Wee Heavy,Ranked #135, 7.6%,"82Ranked #25,104",82,"Ranked #25,104",3.62 | pDev: 13.26%,3.62,13.26%,77,248,Active,"Mar 05, 2011"
90/~ Wee Heavy,Belhaven Brewery Company Ltd.,"Scotland, United Kingdom",Scotch Ale / Wee HeavyRanked #22,Scotch Ale / Wee Heavy,Ranked #22, 7.4%,"91Ranked #7,300",91,"Ranked #7,300",4.08 | pDev: 8.58%,4.08,8.58%,98,248,Active,"Jan 06, 2015"
Magnificent Bastard Scotch Ale,Silver City Brewery & Taproom,"Washington, United States",Scotch Ale / Wee HeavyRanked #36,Scotch Ale / Wee Heavy,Ranked #36, 9.2%,"90Ranked #9,520",90,"Ranked #9,520",4.03 | pDev: 12.9%,4.03,12.9%,98,236,Active,"Nov 27, 2003"
Kilt Flasher,Devils Backbone Brewing Company,"Virginia, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 8%,85,85,Na,3.76 | pDev: 10.11%,3.76,10.11%,51,225,Active,"May 09, 2012"
Louie's Reserve Scotch Ale,Lake Louie Brewery Company,"Wisconsin, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 10%,91,91,Na,4.1 | pDev: 10.98%,4.1,10.98%,96,219,Active,"May 14, 2003"
180 Shilling Ale,Odell Brewing Company,"Colorado, United States",Scotch Ale / Wee HeavyRanked #50,Scotch Ale / Wee Heavy,Ranked #50, 9.9%,"89Ranked #11,866",89,"Ranked #11,866",3.98 | pDev: 11.31%,3.98,11.31%,51,218,Active,"Aug 01, 2014"
Outta Kilter,Hoppin' Frog Brewery,"Ohio, United States",Scotch Ale / Wee HeavyRanked #123,Scotch Ale / Wee Heavy,Ranked #123, 8.2%,"84Ranked #22,546",84,"Ranked #22,546",3.73 | pDev: 12.33%,3.73,12.33%,96,218,Active,"Feb 02, 2009"
Under The Kilt,Dragonmead Microbrewery,"Michigan, United States",Scotch Ale / Wee HeavyRanked #110,Scotch Ale / Wee Heavy,Ranked #110, 7.8%,"86Ranked #19,733",86,"Ranked #19,733",3.81 | pDev: 15.22%,3.81,15.22%,126,214,Active,"Oct 17, 2002"
Outta Kilter - Barrel-Aged,Hoppin' Frog Brewery,"Ohio, United States",Scotch Ale / Wee HeavyRanked #76,Scotch Ale / Wee Heavy,Ranked #76, 8.2%,"88Ranked #14,803",88,"Ranked #14,803",3.92 | pDev: 9.18%,3.92,9.18%,57,209,Active,"Aug 06, 2012"
"Dogma (7,4%)",BrewDog,"Scotland, United Kingdom",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 7.4%,89,89,Na,3.98 | pDev: 11.56%,3.98,11.56%,38,208,Active,"Apr 12, 2012"
Scotch Ale,Rohrbach Brewing Company (Brewpub),"New York, United States",Scotch Ale / Wee HeavyRanked #63,Scotch Ale / Wee Heavy,Ranked #63, 6.8%,"89Ranked #12,852",89,"Ranked #12,852",3.96 | pDev: 11.87%,3.96,11.87%,71,196,Active,"Nov 05, 2001"
Seven Devils,Olde Hickory Brewery,"North Carolina, United States",Scotch Ale / Wee HeavyRanked #51,Scotch Ale / Wee Heavy,Ranked #51, 11.6%,"89Ranked #11,903",89,"Ranked #11,903",3.98 | pDev: 9.05%,3.98,9.05%,55,189,Active,"Feb 16, 2012"
Hope & King Scotch Ale,Minneapolis Town Hall Brewery,"Minnesota, United States",Scotch Ale / Wee HeavyRanked #86,Scotch Ale / Wee Heavy,Ranked #86, 6%,"87Ranked #15,717",87,"Ranked #15,717",3.9 | pDev: 8.97%,3.9,8.97%,80,188,Active,"Jan 28, 2003"
Full Boar Scotch Ale,Devil's Canyon Brewing Company,"California, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 7.4%,82,82,Na,3.62 | pDev: 14.09%,3.62,14.09%,52,183,Active,"Sep 30, 2007"
XS McRogue Scotch Ale,Rogue Ales,"Oregon, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 7%,86,86,Na,3.83 | pDev: 14.1%,3.83,14.1%,94,172,Active,"Sep 22, 2001"
Real Heavy,Real Ale Brewing Company,"Texas, United States",Scotch Ale / Wee HeavyRanked #52,Scotch Ale / Wee Heavy,Ranked #52, 9.7%,"89Ranked #11,932",89,"Ranked #11,932",3.98 | pDev: 9.55%,3.98,9.55%,43,164,Active,"Mar 23, 2008"
Newcastle Scotch Ale,Heineken Nederland B.V.,Netherlands,Scotch Ale / Wee HeavyRanked #141,Scotch Ale / Wee Heavy,Ranked #141, 6.4%,"81Ranked #26,028",81,"Ranked #26,028",3.55 | pDev: 12.96%,3.55,12.96%,44,163,Active,"Jul 31, 2014"
Old Jock,Broughton Ales Ltd,"Scotland, United Kingdom",Scotch Ale / Wee HeavyRanked #80,Scotch Ale / Wee Heavy,Ranked #80, 6.7%,"88Ranked #15,308",88,"Ranked #15,308",3.91 | pDev: 12.02%,3.91,12.02%,119,160,Active,"Feb 01, 2002"
Drafty Kilt - Bourbon Barrel-Aged,Monday Night Brewing,"Georgia, United States",Scotch Ale / Wee HeavyRanked #53,Scotch Ale / Wee Heavy,Ranked #53, 8.5%,"89Ranked #11,943",89,"Ranked #11,943",3.98 | pDev: 11.06%,3.98,11.06%,37,159,Active,"Dec 17, 2013"
Canaster Winterscotch Ale,KleinBrouwerij De Glazen Toren,Belgium,Scotch Ale / Wee HeavyRanked #93,Scotch Ale / Wee Heavy,Ranked #93, 8.7%,"87Ranked #17,550",87,"Ranked #17,550",3.86 | pDev: 10.36%,3.86,10.36%,85,156,Active,"Jan 04, 2006"
Scotch On Scotch,Boulevard Brewing Co.,"Missouri, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 9.6%,86,86,Na,3.82 | pDev: 11.78%,3.82,11.78%,61,151,Active,"Mar 04, 2017"
The Stone Of Arbroath,DC Brau Brewing Co.,"District of Columbia, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 8%,87,87,Na,3.86 | pDev: 9.84%,3.86,9.84%,28,147,Active,"Mar 24, 2012"
Ye Olde Kilt Tilter,"Middle Ages Brewing Co., Ltd.","New York, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 9%,86,86,Na,3.84 | pDev: 11.72%,3.84,11.72%,96,147,Active,"Sep 16, 2002"
Wee Muckle,Sun King Brewing Company,"Indiana, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 8.8%,89,89,Na,3.98 | pDev: 10.55%,3.98,10.55%,37,145,Active,"May 18, 2011"
St-Ambroise Scotch Ale,McAuslan Brewing,"Quebec, Canada",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 7.5%,85,85,Na,3.75 | pDev: 12.53%,3.75,12.53%,78,144,Active,"Oct 25, 2002"
Stonecutter,Renaissance Brewing,New Zealand,Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 7%,86,86,Na,3.84 | pDev: 9.64%,3.84,9.64%,72,136,Active,"Feb 12, 2008"
A Few Shillings Too Many,Kuhnhenn Brewing Company,"Michigan, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 11%,90,90,Na,4.04 | pDev: 9.16%,4.04,9.16%,42,122,Active,"Apr 09, 2004"
Rochestafarian Wee Heavy Ale,Three Heads Brewing,"New York, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 7%,80,80,Na,3.47 | pDev: 12.68%,3.47,12.68%,30,117,Active,"Mar 08, 2013"
MacKroken Flower,"Le Bilboquet, Brasseur Artisan","Quebec, Canada",Scotch Ale / Wee HeavyRanked #54,Scotch Ale / Wee Heavy,Ranked #54, 10.8%,"89Ranked #12,046",89,"Ranked #12,046",3.98 | pDev: 11.31%,3.98,11.31%,56,115,Active,"Apr 17, 2009"
Scotch Ale,The Schlafly Tap Room,"Missouri, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 6.2%,84,84,Na,3.71 | pDev: 12.94%,3.71,12.94%,80,115,Active,"Jan 16, 2003"
Holy Smoke Scotch Ale,Church-Key Brewing Company,"Ontario, Canada",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 6.25%,81,81,Na,3.56 | pDev: 15.45%,3.56,15.45%,51,114,Active,"Dec 05, 2002"
Barrel Aged Last Kiss,Pipeworks Brewing Company,"Illinois, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 11.5%,94,94,Na,4.24 | pDev: 11.56%,4.24,11.56%,13,113,Active,"Nov 08, 2013"
Copper John Scotch Ale,Madison River Brewing Company,"Montana, United States",Scotch Ale / Wee HeavyRanked #113,Scotch Ale / Wee Heavy,Ranked #113, 7%,"85Ranked #20,380",85,"Ranked #20,380",3.79 | pDev: 12.14%,3.79,12.14%,42,111,Active,"Mar 01, 2005"
Heritage Ale,Bear Republic Brewing Co.,"California, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 7%,85,85,Na,3.76 | pDev: 10.11%,3.76,10.11%,53,111,Active,"Sep 27, 2002"
Angry Scotch Ale,Russell Brewing Company,"British Columbia, Canada",Scotch Ale / Wee HeavyRanked #55,Scotch Ale / Wee Heavy,Ranked #55, 6.5%,"89Ranked #12,056",89,"Ranked #12,056",3.98 | pDev: 11.81%,3.98,11.81%,39,108,Active,"Mar 31, 2010"
Sheep Eater Scotch Ale,Grand Teton Brewing Co.,"Idaho, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 7.5%,90,90,Na,4.03 | pDev: 12.9%,4.03,12.9%,47,105,Active,"Jan 13, 2010"
Fat Woody Scotch Ale,Silver City Brewery & Taproom,"Washington, United States",Scotch Ale / Wee Heavy,Scotch Ale / Wee Heavy,Na, 9.2%,89,89,Na,4 | pDev: 11%,4,11%,50,105,Active,"Apr 17, 2005"
Scotch Ale,Boundary Bay Brewery & Bistro,"Washington, United States",Scotch Ale / Wee HeavyRanked #116,Scotch Ale / Wee Heavy,Ranked #116, 6.4%,"85Ranked #20,736",85,"Ranked #20,736",3.78 | pDev: 12.17%,3.78,12.17%,43,104,Active,"Apr 08, 2004"
Second Sight,Black Raven Brewing Co.,"Washington, United States",Scotch Ale / Wee HeavyRanked #115,Scotch Ale / Wee Heavy,Ranked #115, 6.9%,"85Ranked #20,734",85,"Ranked #20,734",3.78 | pDev: 8.47%,3.78,8.47%,26,102,Active,"Dec 11, 2009"
